id,popularity,budget,revenue,profit,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
16246,0.225194,,,,Gone in 60 Seconds,H.B. Halicki|Marion Busia|Jerry Daugirda|James McIntyre|George Cole,H.B. Halicki|Steve Peterson,105.0,Action|Crime|Drama|Thriller,Halicki Productions,1974-07-28,12,5.7,1974
4923,0.224462,,,,Zardoz,Sean Connery|Charlotte Rampling|Sara Kestelman|John Alderton|Sally Anne Newton,John Boorman,105.0,Fantasy|Action|Thriller|Science Fiction,John Boorman Productions,1974-02-06,37,5.4,1974
13397,0.218245,,,,The Year Without a Santa Claus,Shirley Booth|Mickey Rooney|Dick Shawn|George S. Irving|Bob McFadden,"Jules Bass|Arthur Rankin, Jr.",51.0,Animation|Family,Rankin/Bass Productions,1974-12-10,17,6.5,1974
11942,0.190638,1500000.0,,,Bring Me the Head of Alfredo Garcia,Warren Oates|Isela Vega|Robert Webber|Gig Young|Kris Kristofferson,Sam Peckinpah,112.0,Action|Crime|Drama|Thriller|Western,Estudios Churubusco Azteca S.A.|Optimus Films,1974-08-14,26,6.9,1974
11123,0.186995,7000000.0,79666653.0,72666653.0,Earthquake,Charlton Heston|Ava Gardner|George Kennedy|Lorne Greene|GeneviÃ¨ve Bujold,Mark Robson,123.0,Action|Drama|Thriller,Universal Pictures|The Filmakers Group,1974-11-15,23,6.0,1974
4985,0.18186300000000002,,43008075.0,,The Longest Yard,Burt Reynolds|Eddie Albert|Ed Lauter|Bernadette Peters|Michael Conrad,Robert Aldrich,121.0,Crime|Comedy|Drama,Paramount Pictures,1974-08-21,36,6.2,1974
59189,0.17994300000000002,,,,Phase IV,Michael Murphy|Nigel Davenport|Lynne Frederick|Alan Gifford|Robert Henderson,Saul Bass,86.0,Thriller|Horror|Science Fiction,Paramount Pictures|Alced Productions,1974-09-01,13,6.0,1974
147729,0.17236300000000002,,,,Animals Are Beautiful People,Paddy O'Byrne,Jamie Uys,92.0,Comedy|Documentary,,1974-11-14,10,7.4,1974
21489,0.144379,,,,The Odessa File,Jon Voight|Maximilian Schell|Mary Tamm|Derek Jacobi|Maria Schell,Ronald Neame,130.0,Drama|Thriller,John Woolf Productions,1974-10-17,20,6.1,1974
4546,0.44142299999999995,,,,The Count of Monte-Cristo,Richard Chamberlain|Kate Nelligan|Isabelle De Valvert|Tony Curtis|Dominic Guard,David Greene,119.0,Action|Adventure|Drama|History|TV Movie,Norman Rosemont Productions|Incorporated Television Company (ITC),1974-12-17,12,5.2,1974
27094,0.09085399999999999,,,,Lenny,Dustin Hoffman|Valerie Perrine|Jan Miner|Stanley Beck|Frankie Man,Bob Fosse,111.0,Drama,Marvin Worth Productions,1974-11-10,13,6.6,1974
28715,0.081732,,,,Madhouse,Vincent Price|Peter Cushing|Robert Quarry|Adrienne Corri|Linda Hayden,Jim Clark,92.0,Crime|Horror|Mystery|Thriller,Amicus Productions|American International Pictures (AIP),1974-03-01,10,5.9,1974
29845,0.075175,,,,A Woman Under the Influence,Peter Falk|Gena Rowlands|Fred Draper|Lady Rowlands|Katherine Cassavetes,John Cassavetes,155.0,Drama,Faces International Films,1974-09-19,34,7.5,1974
3687,0.067731,700000.0,,,Flesh Gordon,Jason Williams|Suzanne Fields|Joseph Hudgins|William Dennis Hunt|Candy Samples,Michael Benveniste|Howard Ziehm,90.0,Comedy|Science Fiction,Graffiti Productions,1974-07-30,15,4.8,1974
18979,0.06449500000000001,400000.0,,,Captain Kronos: Vampire Hunter,Horst Janson|John Cater|Caroline Munro|John Carson|Shane Briant,Brian Clemens,91.0,Adventure|Horror,Hammer Film Productions,1974-04-07,11,6.0,1974
26514,0.047231999999999996,,,,Where the Red Fern Grows,James Whitmore|Beverly Garland|Jack Ging|Lonny Chapman|Stewart Petersen,Norman Tokar,97.0,Drama|Family,Doty-Dayton Production,1974-06-21,15,6.8,1974
23069,0.040688999999999996,,,,Benji,Patsy Garrett|Allen Fiuzat|Cynthia Smith|Peter Breck|Frances Bavier,Joe Camp,86.0,Adventure|Family|Romance,,1974-10-17,22,6.4,1974
42449,0.02967,,30000.0,,Hearts and Minds,Georges Bidault|Clark Clifford|George Coker,Peter Davis,112.0,Documentary|War,BBS Productions,1974-01-01,12,6.5,1974
510,3.258151,3000000.0,108981275.0,105981275.0,One Flew Over the Cuckoo's Nest,Jack Nicholson|Louise Fletcher|Danny DeVito|William Redfield|Scatman Crothers,MiloÅ¡ Forman,133.0,Drama,Fantasy Films|Warner Bros.,1975-11-18,1612,8.0,1975
578,2.5631909999999998,7000000.0,470654000.0,463654000.0,Jaws,Roy Scheider|Robert Shaw|Richard Dreyfuss|Lorraine Gary|Murray Hamilton,Steven Spielberg,124.0,Horror|Thriller|Adventure,Universal Pictures|Zanuck/Brown Productions,1975-06-18,1415,7.3,1975
762,2.234953,400000.0,5028948.0,4628948.0,Monty Python and the Holy Grail,Graham Chapman|John Cleese|Eric Idle|Michael Palin|Terry Gilliam,Terry Gilliam|Terry Jones,91.0,Adventure|Comedy|Fantasy,Python (Monty) Pictures Limited|Michael White Productions|National Film Trustee Company|Twickenham Film Studios,1975-03-13,1097,7.6,1975
36685,1.4099469999999898,1200000.0,112892319.0,111692319.0,The Rocky Horror Picture Show,Tim Curry|Susan Sarandon|Barry Bostwick|Richard O'Brien|Patricia Quinn,Jim Sharman,100.0,Comedy|Horror|Music|Science Fiction,20th Century Fox,1975-08-14,332,7.1,1975
3175,1.019569,11000000.0,20000000.0,9000000.0,Barry Lyndon,Ryan O'Neal|Marisa Berenson|Hardy KrÃ¼ger|Diana KÃ¶rner|Frank Middlemass,Stanley Kubrick,184.0,Drama|Romance|War,Hawk Films|Warner Bros.|Peregrine,1975-12-18,240,7.2,1975
11843,0.790976,5000000.0,41833347.0,36833347.0,The Return of the Pink Panther,Peter Sellers|Christopher Plummer|Herbert Lom|Catherine Schell|Peter Arne,Blake Edwards,113.0,Comedy,United Artists|Jewel Productions|Pimlico Films|Incorporated Television Company (ITC),1975-05-21,58,6.6,1975
983,0.699682999999999,,,,The Man Who Would Be King,Sean Connery|Michael Caine|Christopher Plummer|Saeed Jaffrey|Doghmi Larbi,John Huston,129.0,Adventure|Drama,Persky-Bright Productions|Devon,1975-12-03,62,7.2,1975
4561,0.691527,,,,The Story of O,Corinne ClÃ©ry|Udo Kier|Alain Noury|Anthony Steel|Jean Gaven,Just Jaeckin,97.0,Drama,Terra-Filmkunst GmbH|S.N. Prodis,1975-08-28,21,5.7,1975
11963,0.637257,,27476252.0,,Three Days of the Condor,Robert Redford|Faye Dunaway|Cliff Robertson|Max von Sydow|John Houseman,Sydney Pollack,117.0,Action|Thriller|Mystery,Paramount Pictures|Wildwood Enterprises|Dino De Laurentiis Company|Tom Ward Enterprises,1975-09-24,107,6.8,1975
20850,0.537981,,,,Ilsa: She Wolf of the SS,Dyanne Thorne|Gregory Knoph|Tony Mumolo|Maria Marx|Nicolle Riddell,Don Edmonds,96.0,Thriller|Horror|War,Aeteas Filmproduktions,1975-10-01,16,4.9,1975
4917,0.527888,,,,A Boy and His Dog,Don Johnson|Susanne Benton|Jason Robards|Tim McIntire|Alvy Moore,L.Q. Jones,91.0,Drama|Science Fiction|Comedy,LQ/JAF,1975-11-20,28,6.3,1975
13282,0.513067,300000.0,,,Death Race 2000,David Carradine|Simone Griffeth|Sylvester Stallone|Mary Woronov|Roberta Collins,Paul Bartel,80.0,Action|Comedy|Science Fiction,New World Pictures,1975-04-27,57,5.9,1975
11686,0.491393,,,,Love and Death,Woody Allen|Diane Keaton|Georges Adet|Frank Adu|Edmond Ardisson,Woody Allen,85.0,Comedy|History,United Artists,1975-06-10,66,7.1,1975
14821,0.478232,,20000000.0,,Escape to Witch Mountain,Kim Richards|Ray Milland|Donald Pleasence|Eddie Albert|Ike Eisenmann,John Hough,97.0,Adventure|Fantasy|Science Fiction|Family,Walt Disney Productions,1975-03-21,33,6.4,1975
27361,0.451933,,,,Black Moon,Cathryn Harrison| Therese Giehse|Alexandra Stewart|Joe Dallesandro,Louis Malle,100.0,Fantasy|Science Fiction,Bioskop-Film GmbH|Nouvelles Ã‰ditions de Films (NEF),1975-09-24,16,6.4,1975
11020,0.45031099999999996,,,,Picnic at Hanging Rock,Rachel Roberts|Dominic Guard|Helen Morse|Jacki Weaver|Vivean Gray,Peter Weir,107.0,Thriller|Drama|Mystery,The Australian Film Commission|McElroy & McElroy|Picnic Productions Pty. Ltd.|British Empire Films Australia,1975-09-02,51,6.4,1975
10711,0.438899,,12484444.0,,French Connection II,Gene Hackman|Fernando Rey|Bernard Fresson|Philippe LÃ©otard|Ed Lauter,John Frankenheimer,119.0,Action|Crime|Drama|Thriller,20th Century Fox,1975-05-18,43,6.0,1975
22094,0.423755,2700000.0,5000000.0,2300000.0,Hard Times,Charles Bronson|James Coburn|Jill Ireland|Strother Martin|Margaret Blye,Walter Hill,93.0,Drama,Columbia Pictures Corporation,1975-09-04,14,5.9,1975
5725,0.392437,,,,Supervixens,Charles Pitts|Charles Napier|Shari Eubank|Uschi Digard|Henry Rowland,Russ Meyer,106.0,Comedy,,1975-04-02,14,6.4,1975
11326,0.347121,5000000.0,34251525.0,29251525.0,Tommy,Oliver Reed|Ann-Margret|Roger Daltrey|Elton John|Eric Clapton,Ken Russell,111.0,Drama|Music,Columbia Pictures|Hemdale Film|Robert Stigwood Organization (RSO),1975-03-19,29,6.1,1975
8043,0.328246,,,,Breakheart Pass,Charles Bronson|Ben Johnson|Jill Ireland|Ed Lauter|Bill McKinney,Tom Gries,95.0,Thriller|Western|Mystery,Jerry Gershwin Productions|Elliott Kastner Productions,1975-12-25,14,6.2,1975
3121,0.303521,2200000.0,,,Nashville,David Arkin|Barbara Baxley|Ned Beatty|Karen Black|Ronee Blakley,Robert Altman,159.0,Music|Drama,Paramount Pictures|American Broadcasting Company (ABC)|ABC Entertainment,1975-06-11,31,6.2,1975
12223,0.292586,,,,The Stepford Wives,Katharine Ross|Paula Prentiss|Nanette Newman|Judith Baldwin|Peter Masterson,Bryan Forbes,117.0,Horror|Mystery|Science Fiction,Palomar Pictures|Fadsin Cinema Associates,1975-02-12,24,6.5,1975
27085,0.289443,1500000.0,,,The Land That Time Forgot,Doug McClure|John McEnery|Susan Penhaligon|Keith Barron|Anthony Ainley,Kevin Connor,90.0,Adventure|Fantasy|Science Fiction,British Lion Film Corporation|Amicus Productions|Edgar Rice Burroughs Inc.|Land Associates,1975-08-13,15,5.7,1975
29859,0.28936300000000004,,,,The Adventure of Sherlock Holmes' Smarter Brother,Gene Wilder|Madeline Kahn|Marty Feldman|Dom DeLuise|Leo McKern,Gene Wilder,91.0,Comedy|Crime|Mystery,Twentieth Century Fox Film Corporation,1975-01-01,16,5.8,1975
968,0.277357,1800000.0,46665856.0,44865856.0,Dog Day Afternoon,Al Pacino|John Cazale|Charles Durning|Chris Sarandon|James Broderick,Sidney Lumet,125.0,Crime|Drama|Thriller,Artists Entertainment Complex|Warner Bros.,1975-08-11,312,7.2,1975
20187,0.273975,,14200000.0,,The Eiger Sanction,Clint Eastwood|George Kennedy|Vonetta McGee|Jack Cassidy|Heidi BrÃ¼hl,Clint Eastwood,123.0,Action|Adventure|Crime|Drama|Mystery,Universal Pictures|Malpaso Productions|Jennings Lang,1975-05-21,35,6.2,1975
27429,0.0718299999999999,179000.0,,,Shivers,Paul Hampton|Joe Silver|Lynn Lowry|Barbara Steele|Allan Kolman,David Cronenberg,87.0,Horror|Science Fiction,Canadian Film Development Corporation (CFDC)|CinÃ©pix|DAL Productions,1975-10-10,43,5.8,1975
62697,0.269347,,,,Bug,Bradford Dillman|Joanna Miles|Richard Gilliland|Jamie Smith-Jackson|Alan Fudge,Jeannot Szwarc,99.0,Science Fiction|Horror|Mystery,Paramount Pictures|William Castle Productions,1975-06-06,10,6.5,1975
16561,0.201765,,,,The Sunshine Boys,Walter Matthau|George Burns|Richard Benjamin|Lee Meredith|Carol Arthur,Herbert Ross,111.0,Comedy,Metro-Goldwyn-Mayer (MGM),1975-11-06,11,7.0,1975
11484,0.335421,,30000000.0,,Rollerball,James Caan|John Houseman|Maud Adams|John Beck|Moses Gunn,Norman Jewison,125.0,Adventure|Action|Science Fiction,Algonquin,1975-06-25,39,5.8,1975
17599,0.222136,15000000.0,,,The Hindenburg,George C. Scott|Anne Bancroft|William Atherton|Roy Thinnes|Gig Young,Robert Wise,125.0,History|Drama|Thriller,Universal Pictures|The Filmakers Group,1975-12-25,14,6.6,1975
9652,0.186184,,,,Professione: reporter,Jack Nicholson|Maria Schneider|Jenny Runacre|Ian Hendry|Steven Berkoff,Michelangelo Antonioni,121.0,Thriller|Drama,Les Films Concordia|CIPI Cinematografica S.A.|Compagnia Cinematografica Champion,1975-02-28,28,6.8,1975
31121,0.178136,,,,Shampoo,Warren Beatty|Julie Christie|Goldie Hawn|Lee Grant|Jack Warden,Hal Ashby,109.0,Comedy|Drama|Romance,Columbia Pictures,1975-03-13,13,6.4,1975
14815,0.167481,,,,The Wind and the Lion,Sean Connery|Candice Bergen|Brian Keith|John Huston|Geoffrey Lewis,John Milius,119.0,Action|Adventure|Drama|History,Metro-Goldwyn-Mayer (MGM),1975-10-26,22,6.4,1975
17538,0.162767,,8022000.0,,Rooster Cogburn,John Wayne|Katharine Hepburn|Anthony Zerbe|Richard Jordan|John McIntire,Stuart Millar,108.0,Western,Universal Pictures|Hal Wallis Productions,1975-10-17,18,5.6,1975
32051,0.160002,,,,Race with the Devil,Peter Fonda|Warren Oates|Loretta Swit|Lara Parker|R. G. Armstrong,Jack Starrett,88.0,Horror|Action|Thriller,Twentieth Century Fox Film Corporation|Saber Productions,1975-06-01,12,6.9,1975
18660,0.142927,,,,The Apple Dumpling Gang,Don Knotts|Tim Conway|Harry Morgan|Bill Bixby|Susan Clark,Norman Tokar,100.0,Comedy|Family,Walt Disney Productions,1975-07-01,21,6.6,1975
17346,0.125881,,,,Grey Gardens,Edith Bouvier Beale|Brooks Hyers|Norman Vincent Peale|Jack Helmuth|Albert Maysles,Ellen Hovde|Muffie Meyer|Albert Maysles|David Maysles,100.0,Documentary,Portrait Films,1975-09-27,22,7.2,1975
32042,0.017468,,,,Night Moves,Gene Hackman|Jennifer Warren|Susan Clark|Harris Yulin|Kenneth Mars,Arthur Penn,100.0,Mystery|Thriller,Warner Bros.|Layton Productions|Hiller Productions,1975-06-11,18,6.1,1975
38783,0.056929999999999994,,,,Trilogy of Terror,Karen Black|Robert Burton|John Karlen|George Gaynes|Jim Storm,Dan Curtis,72.0,Horror|Thriller,ABC Circle Films|Dan Curtis Productions,1975-03-04,14,5.8,1975
32053,0.065941,,,,The Ultimate Warrior,Yul Brynner|Max von Sydow|Joanna Miles|William Smith|Richard Kelton,Robert Clouse,94.0,Action|Science Fiction|Thriller,,1975-01-01,11,3.8,1975
26905,0.045647,,,,Boss Nigger,Fred Williamson|D'Urville Martin|R. G. Armstrong|Barbara Leigh|William Smith,Jack Arnold,93.0,Action|Crime|Western,Dimension Pictures,1975-08-17,20,7.3,1975
27716,0.032936,,,,Coonskin,Barry White|Charles Gordone|Scatman Crothers|Philip Michael Thomas|Danny Rees,Ralph Bakshi,100.0,Action|Animation|Comedy|Crime|Drama,Paramount Pictures|Bakshi Productions|Albert S. Ruddy Productions,1975-08-20,14,5.5,1975
646,3.170651,1100000.0,59600000.0,58500000.0,Dr. No,Sean Connery|Ursula Andress|Joseph Wiseman|Jack Lord|Bernard Lee,Terence Young,110.0,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),2062-10-04,560,6.7,1962
947,1.1687670000000001,15000000.0,70000000.0,55000000.0,Lawrence of Arabia,Peter O'Toole|Alec Guinness|Anthony Quinn|Jack Hawkins|Omar Sharif,David Lean,216.0,Adventure|Drama|History|War,Horizon Pictures (II),2062-12-10,517,7.5,1962
802,0.823779,2000000.0,,,Lolita,James Mason|Sue Lyon|Shelley Winters|Peter Sellers|Lois Maxwell,Stanley Kubrick,153.0,Drama|Romance,Seven Arts Productions|Allied Artists|Transworld Pictures,2062-06-13,168,6.9,1962
595,0.810805,2000000.0,13129846.0,11129846.0,To Kill a Mockingbird,Gregory Peck|John Megna|Frank Overton|Rosemary Murphy|Ruth White,Robert Mulligan,129.0,Crime|Drama,Universal Pictures,2062-12-25,317,7.7,1962
982,0.630948,2200000.0,,,The Manchurian Candidate,Frank Sinatra|Laurence Harvey|Angela Lansbury|Janet Leigh|Henry Silva,John Frankenheimer,126.0,Mystery|Thriller,MC Productions,2062-10-24,72,7.0,1962
11385,0.613969,,,,Hatari!,John Wayne|Hardy KrÃ¼ger|Elsa Martinelli|Red Buttons|GÃ©rard Blain,Howard Hawks,157.0,Action|Adventure|Comedy,Paramount Pictures|Malabar,2062-06-19,20,5.0,1962
11349,0.6100800000000001,,,,Cape Fear,Gregory Peck|Robert Mitchum|Polly Bergen|Lori Martin|Martin Balsam,J. Lee Thompson,105.0,Drama|Thriller,Melville-Talbot Productions,2062-04-12,40,7.0,1962
11897,0.526108,15000000.0,50000000.0,35000000.0,How the West Was Won,Carroll Baker|Lee J. Cobb|Henry Fonda|Carolyn Jones|Karl Malden,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,162.0,Western|Action|Adventure|Drama,Metro-Goldwyn-Mayer (MGM),2062-11-01,37,6.1,1962
11085,0.519949,,,,Mutiny on the Bounty,Trevor Howard|Marlon Brando|Richard Harris|Hugh Griffith|Percy Herbert,Lewis Milestone,178.0,Adventure|Drama|History|Romance,Metro-Goldwyn-Mayer (MGM)|Arcola Pictures,2062-11-08,35,6.0,1962
11697,0.507078,3200000.0,8000000.0,4800000.0,The Man Who Shot Liberty Valance,John Wayne|James Stewart|Vera Miles|Lee Marvin|Edmond O'Brien,John Ford,123.0,Western,Paramount Pictures|John Ford Productions,2062-04-22,134,7.1,1962
19972,0.47876899999999994,,,,The 300 Spartans,Richard Egan|Ralph Richardson|Diane Baker|Barry Coe|David Farrar,Rudolph MatÃ©,114.0,Drama|Action|History,,2062-08-01,15,5.8,1962
42995,0.34171799999999997,,,,Experiment in Terror,Glenn Ford|Lee Remick|Stefanie Powers|Roy Poole|Ned Glass,Blake Edwards,123.0,Crime|Thriller,Columbia Pictures Corporation|Geoffrey-Kate Productions,2062-01-01,12,5.9,1962
16103,0.328639,,,,The Loneliness of the Long Distance Runner,Michael Redgrave|Tom Courtenay|Avis Bunnage|Alec McCowen|James Bolam,Tony Richardson,104.0,Drama,Woodfall Film Productions|British Lion-Columbia Distributors,2062-09-20,14,6.7,1962
13671,0.32393299999999997,,8000000.0,,The Music Man,Robert Preston|Shirley Jones|Buddy Hackett|Ron Howard|Hermione Gingold,Morton DaCosta,151.0,Comedy|Music|Family,Warner Bros.,2062-06-19,15,5.4,1962
19201,0.27515700000000004,,,,Captain Clegg,Peter Cushing|Yvonne Romain|Patrick Allen|Oliver Reed|Michael Ripper,Peter Graham Scott,80.0,Adventure|Drama|Horror,Hammer Film Productions,2062-06-13,10,5.0,1962
10242,0.274348,980000.0,,,What Ever Happened to Baby Jane?,Bette Davis|Joan Crawford|Victor Buono|Wesley Addy|Julie Allred,Robert Aldrich,135.0,Drama|Thriller,"Seven Arts Productions|Warner Bros.|Associates & Aldrich Company, The",2062-10-31,53,6.8,1962
3009,0.265925,,,,Le procÃ¨s,Anthony Perkins|Jeanne Moreau|Romy Schneider|Orson Welles|Akim Tamiroff,Orson Welles,118.0,Crime|Drama,Hisa-Film,2062-12-21,25,6.0,1962
898,0.23940999999999998,2650000.0,3100000.0,450000.0,Birdman of Alcatraz,Burt Lancaster|Karl Malden|Thelma Ritter|Neville Brand|Betty Field,John Frankenheimer,143.0,Drama,Norma Productions,2062-07-03,19,6.4,1962
45267,0.235542,126.0,,,Boccaccio '70,Marisa Solinas|Germano Gilioli|Anita Ekberg|Sophia Loren|Romy Schneider,Vittorio De Sica|Federico Fellini|Luchino Visconti|Mario Monicelli,208.0,Fantasy|Drama|Comedy|Romance|Foreign,Cineriz,2062-02-22,12,6.5,1962
9289,0.232756,10000000.0,,,The Longest Day,Eddie Albert|Paul Anka|Arletty|Jean-Louis Barrault|Richard Beymer,Ken Annakin|Andrew Marton|Bernhard Wicki,178.0,Action|Drama|History|War,Twentieth Century Fox Film Corporation|Darryl F. Zanuck Productions,2062-09-25,132,6.9,1962
33468,0.215748,62000.0,,,The Brain That Wouldn't Die,Jason Evers|Virginia Leith|Doris Brent|Audrey Devereal|Eddie Carmel,Joseph Green,82.0,Horror|Science Fiction,Rex Carlton Productions,2062-02-25,12,4.9,1962
32488,0.21001799999999998,,,,Days of Wine and Roses,Jack Lemmon|Lee Remick|Charles Bickford|Jack Klugman|Alan Hewitt,Blake Edwards,117.0,Drama|Romance,Warner Bros.|Jalem Productions,2062-12-26,15,7.0,1962
1162,0.46157700000000007,500000.0,2500000.0,2000000.0,The Miracle Worker,Anne Bancroft|Patty Duke|Victor Jory|Inga Swenson|Andrew Prine,Arthur Penn,106.0,Drama,Playfilm Productions,2062-05-22,22,6.8,1962
29074,0.15365399999999999,,,,Tales of Terror,Vincent Price|Peter Lorre|Basil Rathbone|Debra Paget|Joyce Jameson,Roger Corman,89.0,Thriller|Comedy|Horror|Mystery,Alta Vista Productions,2062-07-04,13,6.2,1962
27568,0.142676,,,,Panic in Year Zero!,Ray Milland|Jean Hagen|Frankie Avalon|Mary Mitchel|Joan Freeman,Ray Milland,93.0,Drama|Science Fiction|Thriller,American International Pictures (AIP),2062-07-05,12,5.6,1962
29235,0.13709100000000002,,1250000.0,,Premature Burial,Ray Milland|Hazel Court|Richard Ney|Heather Angel|Alan Napier,Roger Corman,81.0,Drama|Mystery|Horror,American International Pictures (AIP)|Santa Clara Productions,2062-03-07,12,5.8,1962
34774,0.322993,,,,In Search of the Castaways,Maurice Chevalier|Hayley Mills|George Sanders|Wilfrid Hyde-White|Michael Anderson Jr.,Robert Stevenson,98.0,Action|Adventure|Drama|Family,Walt Disney Productions,2062-12-01,11,5.9,1962
32041,0.11696199999999901,,,,Hell Is for Heroes,Steve McQueen|Bobby Darin|Fess Parker|Harry Guardino|James Coburn,Don Siegel,90.0,Action|Drama|War,,2062-06-26,13,5.6,1962
16093,0.11518800000000001,30000.0,,,Carnival of Souls,Candace Hilligoss|Frances Feist|Sidney Berger|Art Ellison|Stan Levitt,Herk Harvey,78.0,Horror|Mystery,Harcourt Productions,2062-09-26,33,6.9,1962
36206,0.209355,,,,Ride the High Country,Randolph Scott|Joel McCrea|Mariette Hartley|Ron Starr|Edgar Buchanan,Sam Peckinpah,94.0,Action|Western,Metro-Goldwyn-Mayer (MGM),2062-06-20,14,7.3,1962
17185,0.050657,,,,Advise & Consent,Henry Fonda|Charles Laughton|Don Murray|Walter Pidgeon|Peter Lawford,Otto Preminger,139.0,Drama,Otto Preminger Films,2062-06-06,12,7.0,1962
12708,0.038819,,,,That Touch of Mink,Cary Grant|Doris Day|Gig Young|Audrey Meadows|Alan Hewitt,Delbert Mann,99.0,Comedy|Romance,Universal Pictures|Arwin Productions,2062-06-14,16,5.6,1962
658,3.153791,3500000.0,124900000.0,121400000.0,Goldfinger,Sean Connery|Honor Blackman|Gert FrÃ¶be|Shirley Eaton|Tania Mallet,Guy Hamilton,110.0,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),2064-09-17,602,7.0,1964
935,2.210475,1800000.0,9440272.0,7640272.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Peter Sellers|George C. Scott|Sterling Hayden|Keenan Wynn|Slim Pickens,Stanley Kubrick,95.0,Drama|Comedy|War,Hawk Films|Columbia Pictures Corporation,2064-01-29,804,7.7,1964
433,1.9878189999999998,6000000.0,102272727.0,96272727.0,Mary Poppins,Julie Andrews|Dick Van Dyke|David Tomlinson|Glynis Johns|Hermione Baddeley,Robert Stevenson,139.0,Comedy|Music|Family|Fantasy,Walt Disney Productions,2064-08-27,613,7.2,1964
704,0.812194,500000.0,1000549.0,500549.0,A Hard Day's Night,John Lennon|Paul McCartney|George Harrison|Ringo Starr|Wilfrid Brambell,Richard Lester,88.0,Comedy|Music,Proscenium Films|Walter Shenson Films|Maljack Productions,2064-07-06,92,6.9,1964
13382,0.697491,,,,"Rudolph, the Red-Nosed Reindeer",Burl Ives|Billie Mae Richards|Larry D. Mann|Stan Francis|Paul Kligman,Larry Roemer,52.0,Animation|Family,Rankin/Bass Productions|Videocraft International,2064-12-06,85,6.8,1964
506,0.663446,2135161.0,7000000.0,4864839.0,Marnie,Tippi Hedren|Sean Connery|Diane Baker|Martin Gabel|Louise Latham,Alfred Hitchcock,130.0,Crime|Drama|Mystery|Thriller,Universal Pictures,2064-07-09,94,7.2,1964
11113,0.633882,17000000.0,72000000.0,55000000.0,My Fair Lady,Audrey Hepburn|Rex Harrison|Stanley Holloway|Wilfrid Hyde-White|Gladys Cooper,George Cukor,170.0,Drama|Family|Music|Romance,Warner Bros.,2064-10-21,184,7.1,1964
1594,0.626005,,12368234.0,,A Shot in the Dark,Peter Sellers|Elke Sommer|George Sanders|Herbert Lom|Graham Stark,Blake Edwards,102.0,Comedy|Crime,United Artists|Metro-Goldwyn-Mayer (MGM),2064-06-23,44,7.1,1964
21159,0.451661,,,,The Last Man on Earth,Vincent Price|Franca Bettoia|Emma Danieli|Giacomo Rossi-Stuart|Umberto Raho,Ubaldo Ragona|Sidney Salkow,86.0,Horror|Science Fiction,Associated Producers (API)|Produzioni La Regina,2064-03-08,33,6.4,1964
25319,0.349468,,,,The Masque of the Red Death,Vincent Price|Hazel Court|Jane Asher|David Weston|Nigel Green,Roger Corman,90.0,Drama|Horror,Alta Vista Productions,2064-06-24,22,6.3,1964
758,0.37197600000000003,,,,Murder Ahoy,Margaret Rutherford|Stringer Davis|Lionel Jeffries|Charles 'Bud' Tingwell|William Mervyn,George Pollock,93.0,Drama|Thriller|Crime|Mystery|Comedy,Metro-Goldwyn-Mayer (MGM),2064-06-01,10,6.7,1964
502,0.581833,,,,Fail-Safe,Henry Fonda|Walter Matthau|Fritz Weaver|Larry Hagman|Frank Overton,Sidney Lumet,112.0,Drama|History|Thriller,Columbia Pictures Corporation,2064-10-07,27,6.9,1964
14433,0.306872,,,,Zulu,Stanley Baker|Jack Hawkins|Ulla Jacobsson|James Booth|Michael Caine,Cy Endfield,138.0,Action|Drama|History|War,Diamond Films,2064-01-22,65,6.6,1964
4939,0.294102,,,,Send Me No Flowers,Rock Hudson|Doris Day|Tony Randall|Clint Walker|Patricia Barry,Norman Jewison,100.0,Comedy|Romance,Universal Pictures,2064-10-14,13,4.8,1964
5066,0.28039000000000003,,,,Carry On Cleo,Sid James|Kenneth Williams|Jim Dale|Amanda Barrie|Joan Sims,Gerald Thomas,94.0,Comedy,Anglo-Amalgamated Film Distributors,2064-11-08,12,6.1,1964
19953,0.194002,,,,The Incredible Mr. Limpet,Don Knotts|Carole Cook|Jack Weston|Andrew Duggan|Larry Keating,Arthur Lubin,99.0,Animation|Comedy|Family|Fantasy|Science Fiction,Warner Bros.,2064-03-28,22,6.1,1964
3482,0.27553,,,,The Train,Burt Lancaster|Paul Scofield|Jeanne Moreau|Suzanne Flon|Michel Simon,John Frankenheimer|Arthur Penn,133.0,Thriller|Action|War,Les Productions Artistes AssociÃ©s|Les Films Ariane|Dear Film Produzione,2064-09-21,32,6.8,1964
2098,0.266926,,,,Viva Las Vegas,Elvis Presley|Ann-Margret|William Demarest|Nicky Blair|Cesare Danova,George Sidney,85.0,Comedy|Drama|Music|Romance,Winters Hollywood Entertainment Holdings Corporation|Metro-Goldwyn-Mayer (MGM)|Jack Cummings Productions,2064-05-20,12,5.7,1964
